normal_OSCILLATING,normal_OTHER,normal_STATIONARY,anomaly_TREND_UP,anomaly_TREND_DOWN
0.05641799261591168,-0.0012380575186369813,,,
0.07600698957765795,-0.0026985791624536404,,,
0.03310862643009438,0.01014779271032834,,,
0.023578318110617558,0.03375214570758378,,,
0.05461355360600384,-0.009743659051141218,,,
0.05843087314210732,0.006001918879256329,,,
0.07608833226919764,-0.007837086067167931,,,
0.05105856013430199,-0.0017905992090294087,,,
0.05196629042533685,0.037574665410815944,,,
0.06289394013492733,0.04816091609593787,,,
0.06276875729244641,0.056785281051504155,,,
0.026991602582899787,-0.028755862200949833,,,
0.07511065387467941,0.06657286969680914,,,
0.05619622084856024,0.004393806550236856,,,
0.03628563530544665,0.055170430441706664,,,
0.0713573058971923,-0.013044594031657142,,,
0.07022764061549369,0.01688666470711314,,,
0.05096314721820561,0.06290459412356642,,,
0.0583830654215301,0.03906350507500639,,,
0.04991740524152333,-0.004842248975230945,,,
0.07121433970376134,0.0398263945169291,,,
0.048858886620342046,0.016987497016229203,,,
0.04833879837985294,0.033258357144810125,,,
0.07240750759365683,0.029385313631333954,,,
0.029335125110271865,0.028370158696283565,,,
0.04730082402771835,-0.026551123844928803,,,
0.06825409642604346,0.06023885096205889,,,
0.07015374198198693,0.04951871783607936,,,
0.0488414753992466,0.03548205430187279,,,
0.05514469223687152,0.004507062822728225,,,
0.057903521355253895,0.03026253883673724,,,
0.0695660556972249,0.030227451412262685,,,
0.0737095439505488,0.011619524213670518,,,
0.0549337668954592,0.011459517952379705,,,
0.07575447935416985,0.033289751050115446,,,
0.06326700220494208,0.033924919149057486,,,
0.06832316959908069,0.039094516076484676,,,
0.08059061190420119,0.04543118750447256,,,
0.05370265792840667,0.04920819056007575,,,
0.04629423295433588,0.030813676878372498,,,
0.06263633783594452,0.0241328158628365,,,
0.053701925453001675,0.02005282161616262,,,
0.0645579112973993,0.036164593488157815,,,
0.07791705056407477,0.0511547045405194,,,
0.025938699433010748,0.010684439291494874,,,
0.04430870563034933,0.026290990824174354,,,
0.05592365763505214,-0.020047761400891595,,,
0.061092067680034,0.0361696108911036,,,
0.07566739217024793,0.030219010461415674,,,
0.04270307218523789,0.06043748080283312,,,
0.059965541215644014,0.040969556784654804,,,
0.07015541862848712,-0.030047479280016165,,,
0.03765107057205247,0.031029868569719066,,,
0.04213700414614763,-0.04432165746049366,,,
0.060866278375039995,0.05837063159794492,,,
0.04709882579921776,0.035052075475009936,,,
0.042279569698186914,0.05916884134606126,,,
0.01775045103642514,-0.0539978440851685,,,
0.04353340465352107,0.034221048752062555,,,
-0.02083324538512732,0.03477564347065587,,,
0.03709402957010338,0.03178276652633322,,,
-0.022437469195824955,-0.019074128423745396,,,
0.021072368902149863,-0.10140207228007336,,,
0.001876801934222072,-0.0871057763605978,,,
-0.07496396715606723,-0.07489497923246669,,,
0.0742629335961959,-0.07717143511960756,,,
-0.07706633898414483,-0.07813347654509173,,,
-0.0016977454740262354,-0.10094821305302626,,,
0.06680085094695692,-0.07991969548066191,,,
0.07677750674546807,-0.08621811748627983,,,
-0.02384066346271091,-0.09378114438436658,,,
0.029922563147941283,-0.08122218167465911,,,
0.07368271833616724,-0.10856093435002523,,,
-0.020413922984950206,-0.0889148624505407,,,
0.03212353744169849,-0.11662198128720536,,,
-0.02091525082783141,-0.10181233848435944,,,
0.03655611275438514,-0.12340996712787289,,,
0.07111160776746,-0.08310131532600407,,,
0.01597661832669628,-0.1282801669205912,,,
0.07551936007252819,-0.07708771539594284,,,
0.01845823893203652,-0.07558772236153821,,,
0.03972570376973811,-0.12867477367759494,,,
0.022084090842952153,-0.12436464863009011,,,
0.04315548163956506,-0.08953089938472836,,,
0.04019216319236413,-0.11164819532776049,,,
0.041448603018380215,-0.1047075320718126,,,
0.061673173508798085,-0.11742347585836865,,,
0.027892587494661114,-0.10919670526117808,,,
0.061965538165566325,-0.10371770788923595,,,
0.07119406785173077,-0.11503147342967235,,,
0.027767604250243827,-0.07511512517163887,,,
0.0415421049694637,-0.09512054771009937,,,
0.02986827139174625,-0.08260313646995077,,,
0.061444466547875165,-0.04248029039996737,,,
0.040856514299171254,-0.028559995349682454,,,
0.02836644597447141,-0.07751504384243646,,,
0.06338728558030743,-0.07763771218059845,,,
0.07117184185255088,-0.08071906941257567,,,
0.06976624954818633,-0.11381102929111486,,,
0.0693624913096752,-0.09351056564186178,,,
0.06617387882552173,-0.12006987572374728,,,
0.07139321078915939,-0.12734688600217925,,,
0.061173667910639606,-0.1428829427281071,,,
0.026534379698533894,-0.14359499710668377,,,
0.0667094634544968,0.006965074724328335,,,
0.07505721768362328,-0.17186739038851362,,,
0.035899788244395436,0.014669783574771222,,,
0.07543758740687045,-0.014252758405211507,,,
0.071812353671453,-0.13684288667648226,,,
0.03461488070087554,0.015737619481041742,,,
0.06526558708661079,-0.044988622773273756,,,
0.06948224563579825,-0.06713848271540002,,,
0.06315087140081915,-0.11254879315543331,,,
0.07039500879053479,-0.049028991830144086,,,
0.03227426752894286,-0.10936053646062449,,,
